ObjectNumber,Metadata_Plate,Metadata_Site,Metadata_Tags,Metadata_Well,Category,AreaShape_Area,Intensity_IntegratedIntensity_OrigAGP,Granularity_10_OrigMito
29,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,4074,16.902205125428736,1.0905081746692578
30,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,21159,47.33557647955604,2.160473714244199
31,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,23528,47.9888914253097,0.1501897223047619
32,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,50158,126.58286430663428,0.2690089791850047
33,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,19477,45.319401880027726,0.4765174266360853
34,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,74530,218.7618992566131,1.2102747330749968
35,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,79961,225.4551471460145,0.6370916114720516
36,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,28988,71.70756116416305,0.300645700297852
37,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,1883,4.7105211147572845,1.0233738338867644
38,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,34004,77.45130091742612,1.3146400500646456
39,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,37615,97.1332876123488,0.1159611448430329
40,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,39019,95.55323121673428,0.0
41,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,17272,38.08897535922006,0.3134935098461021
42,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,29088,71.29678807826713,0.2653718197703947
43,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,2579,7.993057180661708,0.0
44,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,4630,15.714915824122729,0.0389375089602575
45,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,13197,34.88970792386681,0.0
46,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,22585,57.79374390444718,0.0
47,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,12659,37.528465803712606,0.3389895726755502
48,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,40572,84.50014499295503,1.7271961985967763
49,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,33541,93.4032809578348,1.482381425392084
50,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,40899,90.60865187179296,2.5332626012694868
51,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,8059,17.591103989165276,2.5633402476864164
52,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,34916,85.38962398911826,0.992023966710999
53,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,43739,111.82172918482684,3.0008483337313185
54,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,29122,60.69546042755246,2.7636672048788373
55,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,24635,51.10431069554761,0.0
56,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,33316,68.287769890856,1.2433623975372976
57,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,6496,16.10772871109657,0.0
58,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,23879,54.75730525935069,0.2674912075031633
59,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,37780,81.86907759751193,1.897757230203948
60,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,62903,142.75588615518063,3.2269154525451387
61,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,3142,11.541085039265454,1.4054233529927966
62,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,38604,108.57634875108488,1.014602716491512
63,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,3369,10.607095518615097,0.0
64,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,37546,93.37662325589918,0.9491721000722254
65,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,63979,164.25139289582148,0.0189322682270477
66,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,28479,64.66182958311401,2.38899972701878
67,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,67858,179.65789292170666,0.8712648146468664
68,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,51180,136.95146172423847,0.1472879033467255
69,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,22859,57.01693758019246,2.7760522135042405
70,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,8517,21.30952926026657,0.5347336734552042
71,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,27921,61.678492463892326,0.7972330466231353
72,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,12731,27.60556958080269,1.022607548579767
73,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,2229,7.125413939356804,3.749656476544595
74,MIG-Exp05-CP-40X-bin1X1,0,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,H07,Untreated,38861,88.20561551721767,1.3267001067864992
1,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,21269,45.49170671612956,1.608108808817856
2,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,19194,53.17022972484119,4.544806112088067
3,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,63013,152.4259254874196,0.9646282928320676
4,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,4690,13.932188987033442,1.5195687087086398
5,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,24735,55.6462502409704,0.5849529500629834
6,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,113481,269.6103916496504,2.7661604399998074
7,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,46521,106.72816076199524,0.6451211476548862
8,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,26084,81.95108013343997,0.425648017634478
9,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,4041,9.5689021111466,1.1446593764644837
10,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,14235,37.76792559702881,0.0005605344163657
11,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,30784,79.8816513507627,1.1520902374321924
12,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,4381,12.831799892010167,0.0
13,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,36934,71.96639966662042,1.4738429878161152
14,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,38375,97.83648454002105,1.2998281906203266
15,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,5077,14.112779473653063,0.0113036115121634
16,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,20109,47.50682848249562,0.0
17,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,3480,14.16585050499998,0.9646389768203456
18,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,18255,38.779507134109735,0.0
19,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,14714,35.58142979955301,2.784360317319333
20,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,24143,47.2718089572154,0.2919757583476489
21,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,22172,49.63093006308191,0.0
22,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,37706,81.71172659983858,0.0
23,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,5751,17.000946154585108,0.0
24,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,5943,38.20982741587795,1.639060097812132
25,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,2814,12.001510843401777,3.4904681047770065
26,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,46550,106.96896335086784,0.0
27,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,36351,85.76830718643032,0.782984909362799
28,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,40784,104.3469142767135,1.3175449534191523
29,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,14183,32.97430381178856,1.5934036480393023
30,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,3064,9.30966666364111,0.0
31,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,31537,72.84982077614404,0.0
32,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,33238,68.52141606528312,1.803165817973
33,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,26553,65.54044412751682,0.0
34,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,42457,95.28610674152152,2.1270380823955004
35,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,11536,27.72117192391306,0.0
36,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,32397,83.32437651255168,2.1594047416351176
37,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,36459,81.86651412933134,0.0
38,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,67513,170.23033535503782,0.6472417477502449
39,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,77077,190.6819107579068,0.1507200140324051
40,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,19491,49.209292797138914,4.100015766719767
41,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,38289,93.04225224838592,1.2772113422371505
42,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,4250,19.27815698715858,2.5123878149042853
43,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,29880,75.88955537602305,0.2005265853664938
44,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,23756,62.79238575696945,3.0868107810530545
45,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,171930,441.2451363943983,1.7979477895032645
46,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,29029,68.91267267800868,3.4333421122083525
47,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,11279,25.89187456970103,0.0045247788523796
48,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,99072,204.9594721603208,0.6992132995472169
49,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,31230,69.93884183699265,0.1980791788902607
50,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,72272,178.72576515981928,0.0
51,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,60148,167.40346398204565,1.0428656547280677
52,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,16440,41.31499206204899,1.2545808598129975
53,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,65858,154.69938208325766,0.2476109788575709
54,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,14597,37.379400353180245,0.0
55,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,10443,26.31641110009513,0.0
56,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,54643,150.91792216990143,1.6782240639016628
57,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,32546,87.08331449027173,0.0
58,MIG-Exp05-CP-40X-bin1X1,1,1h/3h;CPTriton;MIG#Batch2;Unprimed/Unactivated,J06,Untreated,35821,87.11351202824153,0.3405878073594691
1,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,4296,9.467078694608064,2.3495022837006494
2,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,4143,7.92906080535613,0.4917091518672873
3,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,17995,31.85908292606473,0.0
4,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,14768,28.30258641508408,0.2556983205365137
5,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,17737,41.19351497804746,2.605284478433421
6,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,2805,12.36650665383786,2.6461120007725256
7,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,23703,54.0485847897362,0.9478673357316516
8,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,40313,84.84031444019638,2.2401919652438744
9,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,5996,12.350560766644776,0.0
10,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,5308,11.066407260717824,1.7790809536119054
11,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,18383,38.05212485021912,0.0
12,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,47287,105.32710784720256,3.4625897896474496
13,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,5493,15.442038670182228,3.422362118399402
14,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,15223,39.19629226322286,2.259574308756487
15,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,24377,45.36447699810378,0.0
16,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,31031,54.64727243757807,2.724599935973405
17,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,1364,3.947798905428499,2.8161135850172645
18,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,1372,3.785656532505527,2.558004678684882
19,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,6460,13.052582594100386,1.8451837996213545
20,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,36033,76.47704286617227,4.185527757949503
21,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,32201,61.65734339575283,0.0
22,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,4241,18.83775113453157,0.9489943060519512
23,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,10487,30.36528590205125,0.7238027283305589
24,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,16875,55.58934967126697,4.397288162915928
25,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,7860,15.620691232383251,0.0
26,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,9449,19.964049741392955,1.5672293185537172
27,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,18124,41.01617459557019,2.827256201357744
28,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,11428,23.843137265881523,3.081583416514741
29,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,6667,12.457221329212189,1.0252782889183407
30,MIG-Exp05-CP-40X-bin1X1,3,1h/3h;CPTriton;MIG#Batch2;Unprimed/Nigericin,I14,Nigericin,29656,55.98681619204581,2.004324994531117
